team,season,signal_date,match_date,z_ou,z_bucket,regime,reverted,venue,mu_est,spread_t0,spread_t5
Arsenal,2021,2021-11-27 12:30:00,2021-12-18 17:30:00,0.853904617019974,Weak Long,Break,True,home,-0.13936977740098183,0.2412629999999999,-0.2374400000000001
Arsenal,2021,2021-12-02 20:15:00,2021-12-26 15:00:00,0.2562587517692678,Neutral,Break,False,away,-0.13936977740098183,-0.0251410000000001,-0.4956380000000001
Arsenal,2021,2021-12-06 20:00:00,2022-01-01 12:30:00,0.6844530217517089,Weak Long,Break,False,away,-0.13936977740098183,0.1657289999999998,-0.5396942000000001
Arsenal,2021,2021-12-11 15:00:00,2022-01-23 14:00:00,0.05281094982989744,Neutral,Break,False,home,-0.13936977740098183,-0.1158290000000001,-0.0855382000000001
Arsenal,2021,2021-12-15 20:00:00,2022-02-10 19:45:00,0.298144931969625,Neutral,Break,True,home,-0.13936977740098183,-0.0064700000000001,-0.1580082000000002
Arsenal,2021,2021-12-18 17:30:00,2022-02-19 15:00:00,-0.22000894521298336,Neutral,Normal,True,away,-0.13936977740098183,-0.2374400000000001,-0.1915302000000002
Arsenal,2021,2021-12-26 15:00:00,2022-02-24 19:45:00,-0.7992456200226777,Weak Short,Normal,False,away,-0.13936977740098183,-0.4956380000000001,0.3353137999999998
Arsenal,2021,2022-01-01 12:30:00,2022-03-06 14:00:00,-0.8980804940060195,Weak Short,Normal,True,home,-0.13936977740098183,-0.5396942000000001,-0.0311620000000002
Arsenal,2021,2022-01-23 14:00:00,2022-03-13 16:30:00,0.12076477700642664,Neutral,Normal,True,home,-0.13936977740098183,-0.0855382000000001,-0.1148460000000002
Arsenal,2021,2022-02-10 19:45:00,2022-03-16 20:15:00,-0.04181309665432446,Neutral,Normal,False,away,-0.13936977740098183,-0.1580082000000002,-0.0984870000000002
Arsenal,2021,2022-02-19 15:00:00,2022-03-19 12:30:00,-0.11701573886290303,Neutral,Normal,False,home,-0.13936977740098183,-0.1915302000000002,0.0260629999999997
Arsenal,2021,2022-02-24 19:45:00,2022-04-04 19:00:00,1.0648964630264943,Weak Long,Break,True,home,-0.13936977740098183,0.3353137999999998,0.1345389999999998
Arsenal,2021,2022-03-06 14:00:00,2022-04-09 14:00:00,0.24275135039888843,Neutral,Break,False,away,-0.13936977740098183,-0.0311620000000002,0.8039309999999997
Arsenal,2021,2022-03-13 16:30:00,2022-04-16 14:00:00,0.05501619406625043,Neutral,Break,False,home,-0.13936977740098183,-0.1148460000000002,0.8866049999999998
Arsenal,2021,2022-03-16 20:15:00,2022-04-20 18:45:00,0.09171567571681237,Neutral,Break,False,home,-0.13936977740098183,-0.0984870000000002,0.3544139999999998
Arsenal,2021,2022-03-19 12:30:00,2022-04-23 11:30:00,0.3711288696514957,Neutral,Break,False,away,-0.13936977740098183,0.0260629999999997,0.2337159999999997
Arsenal,2021,2022-04-04 19:00:00,2022-05-01 15:30:00,0.6144819457274392,Weak Long,Break,True,away,-0.13936977740098183,0.1345389999999998,-0.1837692000000002
Arsenal,2021,2022-04-09 14:00:00,2022-05-08 13:00:00,2.116183725850488,Strong Long,Break,True,home,-0.13936977740098183,0.8039309999999997,-0.3095352000000002
Arsenal,2021,2022-04-16 14:00:00,2022-05-12 18:45:00,2.301653066640179,Strong Long,Break,True,away,-0.13936977740098183,0.8866049999999998,-0.5020500000000001
Arsenal,2021,2022-04-20 18:45:00,2022-05-16 19:00:00,1.1077455026635175,Weak Long,Break,True,away,-0.13936977740098183,0.3544139999999998,0.0217787999999998
Arsenal,2021,2022-04-23 11:30:00,2022-05-22 15:00:00,0.8369738151361914,Weak Long,Break,True,home,-0.13936977740098183,0.2337159999999997,-0.0153732
Arsenal,2021,2022-05-01 15:30:00,2022-08-05 19:00:00,-0.09960485328982328,Neutral,Normal,False,away,-0.13936977740098183,-0.1837692000000002,0.0789159999999999
Arsenal,2021,2022-05-08 13:00:00,2022-08-13 14:00:00,-0.38174599940294585,Neutral,Normal,True,home,-0.13936977740098183,-0.3095352000000002,-0.2634840000000001
Arsenal,2021,2022-05-12 18:45:00,2022-08-20 16:30:00,-0.8136301836478017,Weak Short,Normal,False,away,-0.13936977740098183,-0.5020500000000001,-0.5988112000000001
Arsenal,2021,2022-05-16 19:00:00,2022-08-27 16:30:00,0.36151777366229504,Neutral,Normal,False,away,-0.13936977740098183,0.0217787999999998,-0.6024480000000001
Arsenal,2021,2022-05-22 15:00:00,2022-08-31 18:30:00,0.2781716557894624,Neutral,Normal,False,home,-0.13936977740098183,-0.0153732,-0.3137000000000001
Arsenal,2022,2022-08-05 19:00:00,2022-09-04 15:30:00,0.4182890163914277,Neutral,Normal,True,away,-0.09862023203230345,0.0789159999999999,-0.1164260000000001
Arsenal,2022,2022-08-13 14:00:00,2022-09-18 11:00:00,-0.38843171645799457,Neutral,Normal,True,home,-0.09862023203230345,-0.2634840000000001,-0.2545240000000001
Arsenal,2022,2022-08-20 16:30:00,2022-10-01 11:30:00,-1.1784883885618054,Weak Short,Normal,True,away,-0.09862023203230345,-0.5988112000000001,-0.09988
Arsenal,2022,2022-08-27 16:30:00,2022-10-09 15:30:00,-1.1870569690560424,Weak Short,Normal,True,home,-0.09862023203230345,-0.6024480000000001,-0.2307980000000001
Arsenal,2022,2022-08-31 18:30:00,2022-10-16 13:00:00,-0.5067444744041586,Weak Short,Normal,False,home,-0.09862023203230345,-0.3137000000000001,-0.4263886000000001
Arsenal,2022,2022-09-04 15:30:00,2022-10-23 13:00:00,-0.04195175871450644,Neutral,Normal,False,away,-0.09862023203230345,-0.1164260000000001,-0.3950706000000001
Arsenal,2022,2022-09-18 11:00:00,2022-10-30 14:00:00,-0.3673212673740844,Neutral,Normal,False,away,-0.09862023203230345,-0.2545240000000001,-0.4577146000000001
Arsenal,2022,2022-10-01 11:30:00,2022-11-06 12:00:00,-0.0029681102164730794,Neutral,Normal,False,home,-0.09862023203230345,-0.09988,-0.0788286000000001
Arsenal,2022,2022-10-09 15:30:00,2022-11-12 19:45:00,-0.311420986686043,Neutral,Normal,True,home,-0.09862023203230345,-0.2307980000000001,0.0132273999999998
Arsenal,2022,2022-10-16 13:00:00,2022-12-26 20:00:00,-0.7722474825109794,Weak Short,Normal,True,away,-0.09862023203230345,-0.4263886000000001,-0.1734680000000001
Arsenal,2022,2022-10-23 13:00:00,2022-12-31 17:30:00,-0.6984598659473747,Weak Short,Normal,False,away,-0.09862023203230345,-0.3950706000000001,-0.4450500000000001
Arsenal,2022,2022-10-30 14:00:00,2023-01-03 19:45:00,-0.8460539476898373,Weak Short,Normal,True,home,-0.09862023203230345,-0.4577146000000001,0.1476793999999998
Arsenal,2022,2022-11-06 12:00:00,2023-01-15 16:30:00,0.0466306071769447,Neutral,Normal,False,away,-0.09862023203230345,-0.0788286000000001,-0.1195486000000001
Arsenal,2022,2022-11-12 19:45:00,2023-01-22 16:30:00,0.26352162289886744,Neutral,Normal,True,away,-0.09862023203230345,0.0132273999999998,-0.1949946000000001
Arsenal,2022,2022-12-26 20:00:00,2023-02-04 12:30:00,-0.17634709762571188,Neutral,Normal,False,home,-0.09862023203230345,-0.1734680000000001,0.1653697999999998
Arsenal,2022,2022-12-31 17:30:00,2023-02-11 15:00:00,-0.8162151760974169,Weak Short,Normal,False,away,-0.09862023203230345,-0.4450500000000001,0.3946337999999998
Arsenal,2022,2023-01-03 19:45:00,2023-02-15 18:30:00,0.5803008751566668,Weak Long,Break,False,home,-0.09862023203230345,0.1476793999999998,0.3407843999999999
Arsenal,2022,2023-01-15 16:30:00,2023-02-18 12:30:00,-0.04930884446332539,Neutral,Break,False,away,-0.09862023203230345,-0.1195486000000001,0.1042823999999998
Arsenal,2022,2023-01-22 16:30:00,2023-02-25 15:00:00,-0.2270654227651873,Neutral,Break,False,home,-0.09862023203230345,-0.1949946000000001,0.0681481999999998
Arsenal,2022,2023-02-04 12:30:00,2023-03-01 20:00:00,0.6219808180667119,Weak Long,Break,True,away,-0.09862023203230345,0.1653697999999998,-0.2560342000000002
Arsenal,2022,2023-02-11 15:00:00,2023-03-04 15:00:00,1.162144434001262,Weak Long,Break,True,home,-0.09862023203230345,0.3946337999999998,-0.4369522000000002
Arsenal,2022,2023-02-15 18:30:00,2023-03-12 14:00:00,1.0352711062223436,Weak Long,Break,False,home,-0.09862023203230345,0.3407843999999999,-0.6485202000000003
Arsenal,2022,2023-02-18 12:30:00,2023-03-19 14:00:00,0.47805420563719725,Neutral,Break,False,away,-0.09862023203230345,0.1042823999999998,-0.9133462
Arsenal,2022,2023-02-25 15:00:00,2023-04-01 14:00:00,0.39291925147560963,Neutral,Break,False,away,-0.09862023203230345,0.0681481999999998,-0.9986620000000002
Arsenal,2022,2023-03-01 20:00:00,2023-04-09 15:30:00,-0.3708794147185625,Neutral,Normal,False,home,-0.09862023203230345,-0.2560342000000002,-0.905238
Arsenal,2022,2023-03-04 15:00:00,2023-04-16 13:00:00,-0.797136136522452,Weak Short,Normal,False,home,-0.09862023203230345,-0.4369522000000002,-0.6542320000000001
Arsenal,2022,2023-03-12 14:00:00,2023-04-21 19:00:00,-1.29560661551628,Weak Short,Normal,False,away,-0.09862023203230345,-0.6485202000000003,-0.7037240000000002
Arsenal,2022,2023-03-19 14:00:00,2023-04-26 19:00:00,-1.919557038406411,Strong Short,Normal,True,home,-0.09862023203230345,-0.9133462,-0.3311856000000002
Arsenal,2022,2023-04-01 14:00:00,2023-05-02 19:00:00,-2.1205676245618865,Strong Short,Normal,True,home,-0.09862023203230345,-0.9986620000000002,-0.2336416000000002
Arsenal,2022,2023-04-09 15:30:00,2023-05-07 15:30:00,-1.9004534956316164,Strong Short,Normal,True,away,-0.09862023203230345,-0.905238,-0.2827816000000002
Arsenal,2022,2023-04-16 13:00:00,2023-05-14 15:30:00,-1.3090640555918909,Weak Short,Normal,True,away,-0.09862023203230345,-0.6542320000000001,-0.2346154000000003
Arsenal,2022,2023-04-21 19:00:00,2023-05-20 16:30:00,-1.4256710138576143,Weak Short,Normal,True,home,-0.09862023203230345,-0.7037240000000002,-0.0157934000000002
Arsenal,2022,2023-04-26 19:00:00,2023-05-28 15:30:00,-0.5479418927637145,Weak Short,Normal,True,away,-0.09862023203230345,-0.3311856000000002,-0.2905358000000003
Arsenal,2022,2023-05-02 19:00:00,2023-08-12 11:30:00,-0.31812072697789673,Neutral,Normal,False,home,-0.09862023203230345,-0.2336416000000002,-0.4786518000000003
Arsenal,2022,2023-05-07 15:30:00,2023-08-21 19:00:00,-0.4338983461724662,Neutral,Normal,True,away,-0.09862023203230345,-0.2827816000000002,-0.0955878000000002
Arsenal,2022,2023-05-14 15:30:00,2023-08-26 14:00:00,-0.32041507466962815,Neutral,Normal,True,home,-0.09862023203230345,-0.2346154000000003,-0.0411420000000002
Arsenal,2022,2023-05-20 16:30:00,2023-09-03 15:30:00,0.19514638620530284,Neutral,Normal,False,away,-0.09862023203230345,-0.0157934000000002,-0.3572360000000003
Arsenal,2022,2023-05-28 15:30:00,2023-09-17 15:30:00,-0.4521678377222941,Neutral,Normal,True,home,-0.09862023203230345,-0.2905358000000003,-0.0016470000000002
Arsenal,2023,2023-08-12 11:30:00,2023-09-24 13:00:00,-0.8517652765102822,Weak Short,Normal,False,home,-0.12441027160574059,-0.4786518000000003,0.2984089999999997
Arsenal,2023,2023-08-21 19:00:00,2023-09-30 14:00:00,0.06930294313107713,Neutral,Normal,False,away,-0.12441027160574059,-0.0955878000000002,0.0720629999999998
Arsenal,2023,2023-08-26 14:00:00,2023-10-08 15:30:00,0.2002165661103952,Neutral,Normal,False,home,-0.12441027160574059,-0.0411420000000002,-0.2968014000000002
Arsenal,2023,2023-09-03 15:30:00,2023-10-21 16:30:00,-0.5598238914092774,Weak Short,Normal,True,home,-0.12441027160574059,-0.3572360000000003,-0.2671654000000002
Arsenal,2023,2023-09-17 15:30:00,2023-10-28 14:00:00,0.29518134832625337,Neutral,Normal,False,away,-0.12441027160574059,-0.0016470000000002,-0.6206944000000002
Arsenal,2023,2023-09-24 13:00:00,2023-11-04 17:30:00,1.016658818703808,Weak Long,Normal,False,home,-0.12441027160574059,0.2984089999999997,-0.5821798000000002
Arsenal,2023,2023-09-30 14:00:00,2023-11-11 15:00:00,0.472415279130935,Neutral,Normal,False,away,-0.12441027160574059,0.0720629999999998,-0.6706318000000003
Arsenal,2023,2023-10-08 15:30:00,2023-11-25 17:30:00,-0.41451034216753774,Neutral,Normal,False,home,-0.12441027160574059,-0.2968014000000002,-0.3825454000000003
Arsenal,2023,2023-10-21 16:30:00,2023-12-02 15:00:00,-0.34325128948367467,Neutral,Normal,False,away,-0.12441027160574059,-0.2671654000000002,0.0666085999999996
Arsenal,2023,2023-10-28 14:00:00,2023-12-05 20:15:00,-1.1933033085238092,Weak Short,Normal,True,home,-0.12441027160574059,-0.6206944000000002,0.1772465999999997
Arsenal,2023,2023-11-04 17:30:00,2023-12-09 17:30:00,-1.100695874642789,Weak Short,Normal,False,away,-0.12441027160574059,-0.5821798000000002,0.4134859999999997
Arsenal,2023,2023-11-11 15:00:00,2023-12-17 14:00:00,-1.3133765916084073,Weak Short,Normal,False,home,-0.12441027160574059,-0.6706318000000003,0.6410499999999997
Arsenal,2023,2023-11-25 17:30:00,2023-12-23 17:30:00,-0.6206797379471694,Weak Short,Normal,False,away,-0.12441027160574059,-0.3825454000000003,0.4459881999999998
Arsenal,2023,2023-12-02 15:00:00,2023-12-28 20:15:00,0.4593003048780373,Neutral,Break,False,home,-0.12441027160574059,0.0666085999999996,0.7429321999999998
Arsenal,2023,2023-12-05 20:15:00,2023-12-31 14:00:00,0.7253267278378581,Weak Long,Break,False,away,-0.12441027160574059,0.1772465999999997,1.1571222
Arsenal,2023,2023-12-09 17:30:00,2024-01-20 12:30:00,1.2933587109193871,Weak Long,Break,False,away,-0.12441027160574059,0.4134859999999997,0.5181221999999999
Arsenal,2023,2023-12-17 14:00:00,2024-01-30 19:30:00,1.840530902340315,Strong Long,Break,True,home,-0.12441027160574059,0.6410499999999997,0.2424561999999997
Arsenal,2023,2023-12-23 17:30:00,2024-02-04 16:30:00,1.3715094729028352,Weak Long,Break,True,away,-0.12441027160574059,0.4459881999999998,0.2426399999999996
Arsenal,2023,2023-12-28 20:15:00,2024-02-11 14:00:00,2.08550421376385,Strong Long,Break,True,home,-0.12441027160574059,0.7429321999999998,-0.7152540000000004
Arsenal,2023,2023-12-31 14:00:00,2024-02-17 15:00:00,3.0814141554270047,Strong Long,Break,True,away,-0.12441027160574059,1.1571222,-1.4059240000000002
Arsenal,2023,2024-01-20 12:30:00,2024-02-24 20:00:00,1.5449539494279325,Strong Long,Break,False,home,-0.12441027160574059,0.5181221999999999,-1.3915860000000002
Arsenal,2023,2024-01-30 19:30:00,2024-03-04 20:00:00,0.8821216502934404,Weak Long,Break,False,away,-0.12441027160574059,0.2424561999999997,-1.9752840000000005
Arsenal,2023,2024-02-04 16:30:00,2024-03-09 17:30:00,0.8825635929943207,Weak Long,Break,False,home,-0.12441027160574059,0.2426399999999996,-2.0270660000000005
Arsenal,2023,2024-02-11 14:00:00,2024-03-31 16:30:00,-1.4206696035084572,Weak Short,Normal,False,away,-0.12441027160574059,-0.7152540000000004,-1.5245716000000002
Arsenal,2023,2024-02-17 15:00:00,2024-04-03 18:30:00,-3.0813690878236035,Strong Short,Normal,True,away,-0.12441027160574059,-1.4059240000000002,-1.1369536000000005
Arsenal,2023,2024-02-24 20:00:00,2024-04-06 16:30:00,-3.0468937099932205,Strong Short,Normal,True,home,-0.12441027160574059,-1.3915860000000002,-0.6225896000000004
Arsenal,2023,2024-03-04 20:00:00,2024-04-14 15:30:00,-4.450381580605501,Strong Short,Normal,True,away,-0.12441027160574059,-1.9752840000000005,0.4608283999999997
Arsenal,2023,2024-03-09 17:30:00,2024-04-20 18:30:00,-4.574890160240937,Strong Short,Normal,True,home,-0.12441027160574059,-2.0270660000000005,0.4744483999999997
Arsenal,2023,2024-03-31 16:30:00,2024-04-23 19:00:00,-3.3666544022794653,Strong Short,Normal,True,away,-0.12441027160574059,-1.5245716000000002,0.0638839999999997
Arsenal,2023,2024-04-03 18:30:00,2024-04-28 13:00:00,-2.4346361986347893,Strong Short,Normal,True,home,-0.12441027160574059,-1.1369536000000005,-0.0619460000000002
Arsenal,2023,2024-04-06 16:30:00,2024-05-04 11:30:00,-1.197860271563574,Weak Short,Normal,True,away,-0.12441027160574059,-0.6225896000000004,-0.1122380000000002
Arsenal,2023,2024-04-14 15:30:00,2024-05-12 15:30:00,1.4071923786134255,Weak Long,Break,True,home,-0.12441027160574059,0.4608283999999997,-0.3440360000000003
Arsenal,2023,2024-04-20 18:30:00,2024-05-19 15:00:00,1.439941342628617,Weak Long,Break,True,away,-0.12441027160574059,0.4744483999999997,-0.0340540000000003
Arsenal,2023,2024-04-23 19:00:00,2024-08-17 14:00:00,0.4527490693893599,Neutral,Break,False,home,-0.12441027160574059,0.0638839999999997,0.1998899999999996
Arsenal,2023,2024-04-28 13:00:00,2024-08-24 16:30:00,0.15019384603902636,Neutral,Break,False,away,-0.12441027160574059,-0.0619460000000002,0.3797499999999997
Arsenal,2023,2024-05-04 11:30:00,2024-08-31 11:30:00,0.029267935741521953,Neutral,Break,False,home,-0.12441027160574059,-0.1122380000000002,0.4806019999999996
Arsenal,2023,2024-05-12 15:30:00,2024-09-15 13:00:00,-0.5280848073416909,Weak Short,Break,False,away,-0.12441027160574059,-0.3440360000000003,0.3585739999999996
Arsenal,2023,2024-05-19 15:00:00,2024-09-22 15:30:00,0.2172594924642626,Neutral,Break,False,home,-0.12441027160574059,-0.0340540000000003,-0.0269440000000003
Arsenal,2024,2024-08-17 14:00:00,2024-09-28 14:00:00,0.7341371451102844,Weak Long,Break,False,home,-0.13535520593869182,0.1998899999999996,0.4580059999999996
Arsenal,2024,2024-08-24 16:30:00,2024-10-05 14:00:00,1.1280037972815409,Weak Long,Break,False,away,-0.13535520593869182,0.3797499999999997,0.6255379999999996
Arsenal,2024,2024-08-31 11:30:00,2024-10-19 16:30:00,1.348854679105045,Weak Long,Break,False,home,-0.13535520593869182,0.4806019999999996,0.4900935999999996
Arsenal,2024,2024-09-15 13:00:00,2024-10-27 16:30:00,1.0816315064643576,Weak Long,Break,True,away,-0.13535520593869182,0.3585739999999996,0.2835735999999996
Arsenal,2024,2024-09-22 15:30:00,2024-11-02 12:30:00,0.23740441866407785,Neutral,Break,False,away,-0.13535520593869182,-0.0269440000000003,0.6090125999999996
Arsenal,2024,2024-09-28 14:00:00,2024-11-10 16:30:00,1.2993727994627584,Weak Long,Break,True,home,-0.13535520593869182,0.4580059999999996,0.3905025999999996
Arsenal,2024,2024-10-05 14:00:00,2024-11-23 15:00:00,1.6662429649890282,Strong Long,Break,True,home,-0.13535520593869182,0.6255379999999996,0.0722045999999996
Arsenal,2024,2024-10-19 16:30:00,2024-11-30 17:30:00,1.3696398715644507,Weak Long,Break,True,away,-0.13535520593869182,0.4900935999999996,-0.2760770000000003
Arsenal,2024,2024-10-27 16:30:00,2024-12-04 20:15:00,0.9173917841275118,Weak Long,Break,True,home,-0.13535520593869182,0.2835735999999996,0.0996309999999996
Arsenal,2024,2024-11-02 12:30:00,2024-12-08 14:00:00,1.6300547965591887,Strong Long,Break,True,away,-0.13535520593869182,0.6090125999999996,0.2040299999999996
Arsenal,2024,2024-11-10 16:30:00,2024-12-14 15:00:00,1.1515503922116896,Weak Long,Break,True,away,-0.13535520593869182,0.3905025999999996,0.2736599999999997
Arsenal,2024,2024-11-23 15:00:00,2024-12-21 17:30:00,0.45452510780822875,Neutral,Break,False,home,-0.13535520593869182,0.0722045999999996,0.1524959999999996
Arsenal,2024,2024-11-30 17:30:00,2024-12-27 20:15:00,-0.3081598015926862,Neutral,Break,False,away,-0.13535520593869182,-0.2760770000000003,0.5855499999999996
Arsenal,2024,2024-12-04 20:15:00,2025-01-01 17:30:00,0.5145848450989534,Weak Long,Break,False,home,-0.13535520593869182,0.0996309999999996,0.1918779999999996
Arsenal,2024,2024-12-08 14:00:00,2025-01-04 17:30:00,0.7432031294313618,Weak Long,Break,True,away,-0.13535520593869182,0.2040299999999996,0.0675019999999996
Arsenal,2024,2024-12-14 15:00:00,2025-01-15 20:00:00,0.8956824744257164,Weak Long,Break,True,home,-0.13535520593869182,0.2736599999999997,-0.1432260000000003
Arsenal,2024,2024-12-21 17:30:00,2025-01-18 17:30:00,0.6303513332955144,Weak Long,Break,False,away,-0.13535520593869182,0.1524959999999996,0.1748219999999996
Arsenal,2024,2024-12-27 20:15:00,2025-01-25 15:00:00,1.5786751917930746,Strong Long,Break,True,home,-0.13535520593869182,0.5855499999999996,-0.0806304000000004
Arsenal,2024,2025-01-01 17:30:00,2025-02-02 16:30:00,0.7165920566125855,Weak Long,Break,False,away,-0.13535520593869182,0.1918779999999996,-0.5739224000000004
Arsenal,2024,2025-01-04 17:30:00,2025-02-15 12:30:00,0.4442271131540502,Neutral,Break,False,away,-0.13535520593869182,0.0675019999999996,-0.7862064000000004
Arsenal,2024,2025-01-15 20:00:00,2025-02-22 15:00:00,-0.01723586849136536,Neutral,Break,False,home,-0.13535520593869182,-0.1432260000000003,-0.5626804000000004
Arsenal,2024,2025-01-18 17:30:00,2025-02-26 19:30:00,0.6792419530907744,Weak Long,Break,True,home,-0.13535520593869182,0.1748219999999996,-0.2280644000000003
